@relation 'pop2-weka.filters.unsupervised.attribute.AddID-Cfirst-NID-weka.filters.unsupervised.attribute.Remove-R2,62-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.instance.Resample-S1-Z60.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R1-9,11-14,16,18,20-25,30,32-38,40-41,43-60-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,10'

@attribute num_imgs numeric
@attribute data_channel_is_entertainment {0,1}
@attribute data_channel_is_socmed {0,1}
@attribute data_channel_is_world {0,1}
@attribute kw_min_avg numeric
@attribute kw_max_avg numeric
@attribute kw_avg_avg numeric
@attribute self_reference_min_shares numeric
@attribute self_reference_avg_sharess numeric
@attribute is_weekend {0,1}
@attribute lda_02 numeric
@attribute pop2 {0,1}

@data
2,0,0,0,0,3529.3665,1930.6448,2000,2700,0,0.020036,0
2,0,0,0,0,3851.6765,2797.1165,2400,2400,0,0.180349,1
2,0,0,0,1500,5352.2002,3184.4978,5700,6600,0,0.33044,0
3,1,0,0,3158.0156,7208.1514,4520.4531,4800,4800,0,0.033334,0
1,1,0,0,2342.3743,5479.0527,3371.0471,12200,12200,0,0.200083,1
0,0,0,0,3529.3665,7208.1514,5406.1514,68300,68300,0,0.025,1
1,0,0,0,0,3772.8462,2637.3826,13900,13900,0,0.29976,0
1,0,0,1,2173.4424,3529.3665,2736.6384,18200,18200,0,0.641158,0
5,0,0,0,2024.8,3627.5757,2904.6997,0,0,0,0.218399,0
1,0,0,0,0,6000,2577.3335,3000,3000,0,0.022758,0
10,0,0,0,2903.9731,7861.4927,4787.0981,1200,1200,0,0.040086,0
1,0,0,1,652.66669,3529.3665,2202.7148,0,0,0,0.549871,0
1,0,0,1,2173.4424,3529.3665,2615.2104,3200,3200,0,0.839998,0
0,0,0,0,0,5439.8955,3119.0747,26900,26900,0,0.033335,1
11,1,0,0,0,3844.4492,2330.4377,6500,7950,0,0.033336,0
1,0,0,0,3137.0574,5771.7109,4124.3335,1600,4400,0,0.210363,1
0,0,0,0,2903.9731,7208.1514,5314.5732,4400,8300,0,0.025035,1
2,0,1,0,0,4387.834,3123.9792,1900,1900,0,0.352002,1
1,1,0,0,0,4656.0044,2544.3345,1500,1500,0,0.028572,0
2,0,0,0,0,3529.3665,2115.449,590,791,0,0.025005,0
1,0,0,1,921.4483,11733.333,3174.2029,928,1576,0,0.918096,0
2,1,0,0,2294.3999,4744.7319,3364.1282,1100,1100,0,0.028572,1
7,0,0,0,1472.1538,4023.1174,3069.658,2200,2450,0,0.022234,1
17,1,0,0,2250,3529.3665,2859.3479,1800,2800,0,0.267333,0
0,1,0,0,0,5990.0039,4041.6814,1100,1866.6666,0,0.022222,1
1,0,0,0,1393.4091,4610.834,2768.2729,2200,2200,0,0.033334,0
1,1,0,0,1061.9286,4610.834,2645.9688,1300,2333.3333,0,0.025002,0
5,1,0,0,1884,3860.9731,3108.5789,1700,4828.5713,0,0.050001,1
1,1,0,0,0,4580.1675,3023.3716,451,8835,0,0.028573,1
6,1,0,0,0,4730.0161,2919.3127,4100,4100,0,0.033334,1
1,0,0,0,2437.1245,4273.0137,3300.6638,588,1062.6666,0,0.020217,0
2,0,0,0,2637.5,4246.9839,3271.9546,882,1695.8334,0,0.148873,0
3,0,1,0,2465.2341,7534.8047,4456.8823,11100,11100,0,0.239146,1
2,0,0,1,0,3528.6248,1735.9939,822,881.33331,0,0.778655,0
0,1,0,0,3160.718,7218.7075,5386.0332,0,0,0,0.025,0
0,0,0,0,1070,7218.7075,4432.3315,0,0,0,0.028573,0
6,0,0,1,1374.0476,4384.2769,2796.7302,3900,6000,0,0.543754,0
1,0,0,0,0,5431.9775,2547.7437,0,0,0,0.020142,0
8,0,0,1,0,6222.769,2120.5464,3000,3000,0,0.319922,0
7,0,0,0,0,7338.3491,4257.8174,11100,11100,0,0.020005,1
1,0,0,1,1451.5,3863.1272,2732.3701,0,0,0,0.775642,0
16,0,0,0,3516.2068,7842.4292,4836.1196,1300,13100,0,0.022224,0
1,0,0,0,0,4559.5649,2509.0757,0,0,0,0.329446,0
2,0,0,0,0,4325.3535,2712.54,5900,5900,0,0.486056,0
1,0,1,0,1941.6659,6222.769,3869.9722,1500,1900,0,0.033445,1
0,0,0,0,1941.6659,8854.4043,4730.7354,2100,6000,0,0.020009,1
8,0,0,0,0,7842.4292,5346.6094,105400,105400,0,0.025001,1
1,0,0,1,1304,5114.2432,2914.0652,900,900,0,0.633048,1
2,0,0,1,0,3528.6248,1860.3663,1500,3800,0,0.866647,0
2,0,0,0,0,4391.2002,2466.5796,1500,11625,0,0.022226,0
2,1,0,0,557,4730.0161,3278.6602,5200,5200,0,0.028572,0
4,0,0,0,0,3528.6248,2614.957,1800,2150,0,0.033342,1
1,0,0,1,1156.6,3528.6248,2200.1106,1000,1400,0,0.65132,0
2,0,0,0,1496.6666,5431.9775,3077.0637,2100,36150,0,0.02501,0
1,0,0,1,0,4600.875,2048.8459,1300,1300,0,0.311395,0
2,0,0,0,0,4554.6553,2692.8777,45100,45100,0,0.325464,0
1,0,0,0,0,7194.1431,3679.8857,0,0,0,0.180433,0
2,0,0,0,1874.5978,4577.8438,3336.1003,500,1757,0,0.030932,0
0,0,0,0,1228.0909,6222.769,4087.7964,10100,10100,0,0.020046,0
23,1,0,0,1610.4783,3910.2449,3062.6575,1100,3037.5,0,0.02227,1
2,0,0,0,0,4321.9922,2778.95,1600,14675,0,0.029253,0
3,0,0,1,2170.373,7031.647,3224.4685,1100,7966.6665,0,0.592219,1
2,0,0,0,539,4321.9922,2851.9841,572,640.5,0,0.020925,0
0,0,0,1,0,4390.9058,2677.1077,11700,11700,0,0.743982,0
3,0,0,1,1035.75,3528.6248,2370.5225,1300,1300,0,0.885712,0
3,0,0,0,1350,3528.6248,2788.416,908,3131,0,0.118049,1
14,1,0,0,0,10027.271,4245.3325,612,3244.5715,0,0.025001,0
8,0,0,0,2407.8586,5997.4346,4413.8711,3700,7100,0,0.178887,0
11,0,0,0,3528.6248,9028.2578,5634.6147,1900,1900,0,0.025072,1
2,0,0,1,0,5494.6665,1872.8562,9000,14633.333,0,0.249033,0
2,0,0,1,1473.3364,3528.6248,2624.4368,0,0,0,0.839996,0
1,0,1,0,1679.6666,4384.2769,3091.175,4200,4200,0,0.022301,1
1,0,0,1,0,3528.6248,2110.1467,8200,8200,0,0.774041,0
0,1,0,0,2600,7493.6924,4640.8257,0,0,0,0.022223,0
7,0,0,1,1064.1666,3528.6248,2154.761,0,0,0,0.839997,0
11,0,0,1,0,4536.5591,2231.7976,0,0,0,0.919053,0
1,0,0,1,0,3530.0212,1704.2457,0,0,0,0.80882,1
1,0,0,0,0,4314.2754,2681.3716,5900,5900,0,0.35161,1
1,0,0,0,0,5722.3262,2957.397,2600,2800,0,0.022248,1
8,1,0,0,2971.8494,3530.0212,3165.666,619,859.5,0,0.335006,0
3,0,0,0,0,5914.1597,2629.9939,1400,1400,0,0.121461,1
23,0,0,0,1799.8,5366.7031,3911.2417,3100,3100,0,0.025035,0
1,0,0,1,1344.3334,3756.4109,2622.429,1200,3225,0,0.448278,0
1,0,0,1,0,3530.0212,2087.8184,0,0,0,0.745143,0
1,0,0,1,0,7250,3197.3669,0,0,0,0.558619,1
0,1,0,0,2912.5847,5972.0674,4003.8728,4500,4500,0,0.025001,0
10,0,0,0,958,7850,5040.1011,2300,2300,0,0.022222,1
0,0,0,0,3530.0212,6018.0649,4813.5732,1200,3700,0,0.033334,0
1,0,0,1,1324.2267,3530.0212,2144.7651,742,1421,0,0.899998,0
1,1,0,0,1739.6666,4560.249,3388.3345,0,0,0,0.04,0
1,0,0,1,837.96973,3530.0212,1965.2592,0,0,0,0.744478,0
2,1,0,0,0,3953.3901,2364.0515,0,0,0,0.04,0
2,0,0,0,3246.4282,4366.5518,3714.3337,3100,5300,0,0.066756,1
5,0,0,0,0,4366.5518,2906.1406,1400,1400,0,0.028614,1
1,1,0,0,0,4560.249,3040.4014,4500,4500,0,0.040001,0
0,0,0,1,2169.0215,7800,3987.4534,2100,2100,0,0.799989,0
0,0,1,0,0,5972.0674,3171.0461,2400,3450,0,0.020159,1
4,0,0,0,0,12303.158,4202.3867,0,0,0,0.339589,1
2,0,0,0,2908.5791,5722.3262,3663.7634,2500,2500,0,0.040001,1
1,0,0,0,0,8932.667,3565.5518,0,0,0,0.025032,0
2,0,0,1,1400,5021.7632,2766.0144,3100,3100,0,0.589871,0
2,0,0,1,0,3953.3901,2182.0879,1100,15257.143,0,0.368284,1
2,1,0,0,0,14006.5,4868.0845,2300,14700,0,0.033335,0
0,0,0,0,3530.0212,8098.5737,5929.7949,0,0,0,0.033333,0
1,0,0,1,0,70200,11036.234,0,0,0,0.774377,1
8,0,0,1,0,3530.0212,2080.2419,1800,1800,0,0.839996,0
0,0,0,1,0,4250.4404,2303.1682,31900,34250,0,0.885658,1
3,0,0,1,0,4250.4404,2455.1311,1200,9200,0,0.899958,1
9,0,0,1,0,4250.4404,2303.1682,916,6219.3335,0,0.885658,1
16,0,0,1,0,3530.0212,1770.7695,0,0,0,0.866662,0
3,0,0,1,0,3530.0212,1653.9038,0,0,0,0.819788,0
2,0,0,1,0,3530.0212,1797.2493,1300,16600,0,0.899997,0
1,1,0,0,2062.5,4733.7896,3331.0603,3900,3900,0,0.028572,0
14,0,0,0,2100,6018.0649,3947.4119,1100,1550,0,0.028572,0
1,0,0,1,0,3530.0212,1833.3695,31900,31900,0,0.822244,0
0,0,0,0,3020.2908,4957.7598,3643.0381,3300,22825,0,0.040004,1
1,1,0,0,2561.0789,5161.6665,3578.4226,1700,4633.3335,0,0.028572,0
28,1,0,0,0,3953.3901,2485.9114,925,1325,0,0.025002,0
1,0,0,0,2037.7218,3550,2855.8137,722,2937,0,0.028572,0
1,0,0,0,0,6018.0649,3429.3054,0,0,0,0.028574,1
2,0,1,0,0,4410.8623,2174.5408,2300,2850,0,0.419911,1
1,0,0,0,1633.7142,3530.0212,2613.5645,1600,4300,0,0.028572,0
1,0,0,0,0,7400,3332.0647,0,0,0,0.028573,1
0,0,0,0,1814.2858,5426.0234,3559.5942,1200,1200,0,0.347405,0
7,1,0,0,2737.3823,10600,4596.2065,1400,2866.6667,0,0.02,0
0,1,0,0,0,5972.0674,3424.2356,7800,8000,0,0.028612,0
2,1,0,0,0,4733.7896,3003.0664,1400,3133.3333,0,0.028572,1
2,1,0,0,1101.4,11245.6,4448.8726,0,0,0,0.033334,0
3,1,0,0,2000,5436.0713,3331.9121,0,0,0,0.302506,0
1,0,0,0,0,3530.0212,2380.5884,4800,4800,0,0.025056,0
10,0,0,0,0,7945.8921,4324.3394,1300,1300,0,0.174664,1
1,0,1,0,0,5030.1079,3168.2361,4200,4200,0,0.208799,0
1,0,0,0,0,3530.0212,1990.2441,1400,2300,0,0.134354,0
2,0,0,0,0,8645.625,4792.0986,0,0,0,0.150168,1
1,0,0,1,2169.0215,3857.8684,3001.9204,0,0,0,0.550014,0
0,1,0,0,0,20800,5602.1646,1900,20450,0,0.022223,0
2,0,0,1,1215,4314.2754,2730.1069,2600,22133.334,0,0.919476,0
2,0,0,1,1519.2307,4784.0244,2677.3809,3100,3100,0,0.520332,1
3,0,0,1,0,8309.667,2998.5598,31900,31900,0,0.522709,1
1,0,0,0,1356.25,4583.5957,2931.6196,1200,2033.3334,0,0.033336,1
1,0,0,0,0,3646.8738,2666.0325,0,0,0,0.022306,0
1,0,0,0,2900,3749.04,3187.0747,6500,6500,0,0.028627,0
14,1,0,0,0,4518.8276,2886.6328,1300,1300,0,0.033334,0
0,0,0,0,1442.7333,7256.1611,4237.3071,0,0,0,0.022223,0
1,1,0,0,0,3528.9839,1862.3488,2500,3850,0,0.028576,0
5,0,0,1,0,3528.9839,2282.5425,0,0,0,0.839995,0
2,0,0,0,3244.2949,5416.0093,3956.73,751,751,0,0.05,0
1,0,0,0,1041,3528.9839,2437.9236,976,976,0,0.050001,0
1,0,0,0,1633.3334,3646.8738,2978.562,0,0,0,0.028572,1
0,0,0,0,3528.9839,7959.1392,6446.3003,773,860,0,0.033333,1
2,0,0,1,1888.4,4977,3163.2813,0,0,0,0.577786,0
1,0,0,1,655,6492.3638,3064.3987,546,4288.4443,0,0.440555,0
1,0,0,0,0,3749.04,2351.4988,991,3698.2,0,0.256319,0
1,0,0,0,0,3646.8738,2489.238,0,0,0,0.028796,1
2,1,0,0,772,4518.8276,2855.3711,1000,1050,0,0.033334,1
2,0,0,0,3137.238,15906.625,6349.7075,4300,4300,0,0.040006,0
4,0,0,1,1712.6923,4744.0576,3166.895,29900,29900,0,0.60926,1
11,0,0,1,0,3528.9839,1697.7883,882,1860.6666,0,0.464529,0
1,0,0,1,1519.2307,4784.0244,2677.3809,1100,1200,0,0.520356,0
0,1,0,0,3151.5313,7256.1611,5521.1099,0,0,0,0.025,0
1,0,0,0,0,3528.9839,1934.6937,1200,1200,0,0.023553,0
26,0,0,1,0,8309.667,3287.0632,945,21581.666,0,0.866663,0
21,0,0,1,1810.7269,8309.667,3588.8511,1500,1500,0,0.866664,0
2,1,0,0,0,3846.0671,2631.6455,920,17740,0,0.050002,1
1,0,0,0,2772.9231,5966.7534,3727.0208,1300,16450,0,0.020004,0
15,1,0,0,0,7256.1611,3313.4719,980,4060,0,0.278936,0
1,0,0,1,2180.645,8309.667,4314.3447,31900,31900,0,0.799997,0
1,1,0,0,0,4265.7544,2714.3911,1400,1400,0,0.025407,0
3,0,0,1,910.54547,3528.9839,2355.6641,0,0,0,0.866659,0
0,0,0,0,3151.5313,9550,5372.5884,1900,26250,0,0.022223,1
2,1,0,0,0,4717.1133,3045.188,39400,39400,0,0.033365,0
1,1,0,0,3151.5313,11100,4963.0044,1200,4100,0,0.033459,1
1,0,0,0,0,4315.6914,2348.9443,1300,2450,0,0.025001,0
2,0,0,0,0,5348.4458,2819.9868,3200,3200,0,0.154939,0
20,0,0,0,1887.9688,6018.6152,4304.2144,4400,6050,0,0.033492,0
22,0,0,1,1082.0526,8309.667,3154.5344,702,1175.5,0,0.718682,0
1,0,0,1,2180.645,12800,4322.1377,931,3957.75,0,0.866598,0
2,0,0,1,0,4070.0774,2675.0481,1400,1400,0,0.400609,0
1,0,0,0,0,3528.9839,1708.1307,1100,2833.3333,0,0.238798,0
6,0,0,0,1718,3526.2173,2560.3328,1300,2850,1,0.120655,0
2,0,0,0,2035.3334,5336.0781,3435.9707,29900,29900,1,0.121746,1
3,0,0,0,2035.3334,6015.4331,4184.7168,2200,7600,1,0.033335,1
1,0,0,0,1600,6015.4331,3601.2712,11300,11300,1,0.04,0
11,0,0,0,0,9487.9736,4849.5127,1400,4850,1,0.022239,0
2,0,0,1,1292.5714,4416.1958,2653.5393,820,1190.4,1,0.702876,1
1,0,0,1,619.06665,3526.2173,2082.4331,1200,1650,1,0.748065,1
2,0,0,0,2960,4363.2378,3503.6841,969,3717.25,1,0.040033,0
1,0,0,1,0,5713.0498,1964.8765,7400,7400,1,0.526362,1
5,0,0,0,0,5020.6216,2971.4031,1200,1200,1,0.020011,1
1,0,0,1,1433.3334,13841,3868.4114,1100,1550,1,0.379694,0
10,0,0,0,3410.1755,9001.3291,5857.418,2500,2500,1,0.025003,0
1,1,0,0,0,6195.3833,3888.4504,7400,9250,1,0.020238,1
25,0,0,1,0,5713.0498,2794.3198,1600,1933.3334,1,0.899996,1
1,0,0,1,0,5713.0498,2340.4558,945,7218.125,1,0.82527,0
12,0,0,0,0,3526.2173,2275.8159,960,2340,1,0.025002,0
6,0,0,0,1840.2222,12775.063,4591.8706,1400,1400,1,0.020677,1
1,0,0,1,0,5956.6816,2644.1335,766,1733,1,0.717055,0
1,0,0,1,1602.6086,5713.0498,3030.2351,825,1736.8,1,0.885681,1
1,0,0,1,0,5713.0498,2794.3198,2700,2700,1,0.899996,0
21,0,0,0,2543.2307,9001.3291,5312.1641,2300,2300,1,0.149926,0
1,0,0,0,0,3563.3943,2401.5645,0,0,1,0.473238,0
4,0,0,0,3246.2061,14568,5811.0557,1700,11457.143,1,0.033333,1
1,1,0,0,0,14266.667,4957.9194,1200,9200,1,0.040001,0
1,1,0,0,0,5111.894,3135.8,3200,3200,1,0.040002,0
0,0,0,0,0,3704.6316,2925.4238,16600,16600,1,0.025005,1
6,0,0,0,1300,7817.9038,4016.1707,986,15028.667,1,0.020003,0
15,0,0,0,3526.5415,7817.9038,4798.4429,1100,1100,1,0.025,1
10,0,0,0,3367.0688,9437.7217,5842.416,21000,21000,1,0.033333,0
31,0,1,0,1903.6111,8050.4844,4113.5439,2000,3750,1,0.121701,1
3,0,0,1,0,4927.8462,3230.6284,6200,13500,1,0.298731,1
2,0,0,1,861.82855,3526.5415,2096.7583,627,1209,1,0.899997,0
1,1,0,0,3148.689,4479.5342,3731.9382,2000,2000,1,0.033334,1
3,0,0,1,1234.9333,12546.9,3379.7402,1200,1200,1,0.614261,0
4,0,0,1,1828.7866,4990.4399,3093.4004,2000,2466.6667,1,0.866664,1
0,0,0,1,1828.7866,4990.4399,2969.1121,2000,5175,1,0.899996,1
2,0,0,0,3245.3589,5895.6484,4327.8467,0,0,1,0.028574,1
0,0,0,0,1001.4445,14070.875,5300.5049,1200,6300,1,0.033334,0
0,0,0,0,0,3526.5415,2438.6016,1600,7140,1,0.02247,1
0,0,0,0,3526.5415,4462.1289,3983.6406,8200,8200,1,0.050063,1
0,0,1,0,1137.8937,9900,4966.2158,4100,4100,1,0.025061,0
11,0,0,0,0,6011.2749,3108.9065,0,0,1,0.04,0
3,0,0,1,968.55554,7288.5625,3251.9248,1200,1550,1,0.431717,0
3,0,0,1,0,3526.1523,1829.5334,1700,2450,0,0.389897,1
1,0,0,0,0,5410.3848,2996.7048,0,0,0,0.020102,0
1,0,0,1,2177.4695,3526.1523,2843.373,0,0,0,0.640237,0
17,0,0,1,2177.4695,7798.4443,4152.3452,0,0,0,0.410443,0
1,0,0,0,0,3742.9058,2352.248,7300,7300,0,0.258323,1
1,0,0,0,1717.6072,5580.1431,3182.0105,1000,1000,0,0.025004,0
0,0,0,0,1685.2667,5953.0732,3212.179,876,876,0,0.020028,0
11,0,0,0,3526.1523,7798.4443,5226.9189,64100,64100,0,0.028573,0
1,0,1,0,0,7304.5454,3386.8979,4600,10266.667,0,0.02861,1
1,1,0,0,1026.6666,4474.478,2928.6792,882,1027.3334,0,0.033334,0
25,0,1,0,1777.2307,4649.335,3487.6758,783,783,0,0.186455,0
2,0,0,0,0,3566.6667,2556.8335,1900,2600,0,0.050009,0
2,0,0,0,1107.8182,4293.5762,2933.4221,363,1687.6666,0,0.040114,0
8,0,0,0,0,9384.8418,4651.2295,8700,8700,0,0.022282,1
15,1,0,0,3147.873,5880.0488,3997.6785,3800,5400,0,0.025238,1
1,0,0,1,2177.4695,3742.9058,2831.7712,1100,1300,0,0.838441,1
11,1,0,0,0,4474.478,3095.4932,1500,1500,0,0.033336,1
0,0,0,0,1239.16,6187.1592,4097.4004,0,0,0,0.022225,0
2,1,0,0,1117.375,3946.322,2577.7532,713,713,0,0.04,0
1,0,1,0,0,4363.5264,2612.96,1500,1500,0,0.540649,0
1,0,1,0,0,3787.062,2394.4736,1500,1500,0,0.727284,1
0,1,0,0,1100,5014.25,3488.2607,2200,2200,0,0.196224,0
2,0,0,1,1548.4615,3526.1523,2330.978,4800,4800,0,0.700773,1
0,0,0,0,0,3582.75,2510.4009,1200,2925,0,0.028574,1
3,1,0,0,0,4681.9175,3048.2881,1800,1800,0,0.040002,0
0,0,0,0,1745.3846,6006.9448,3688.2971,2500,2500,0,0.020009,0
8,1,0,0,1079,3847.4136,2599.3557,0,0,0,0.033334,0
3,0,0,1,0,4702.1787,2096.6082,1400,11966.667,0,0.625614,0
0,1,0,0,1191.4166,6187.1592,3760.5662,2200,3700,0,0.362363,0
1,0,0,0,2462.374,5432.9077,3817.8821,0,0,0,0.033333,1
1,0,0,1,0,4010.1987,2251.333,0,0,0,0.555447,0
1,1,0,0,2186.3999,7641.2222,4081.9216,11500,11500,0,0.028572,0
3,0,0,0,0,5410.3848,3515.177,3100,3450,0,0.03335,1
1,0,0,0,2903.8589,3799.8,3369.0103,2900,2900,0,0.05,0
1,0,0,0,3033.5854,6054.875,3839.4392,0,0,0,0.028746,1
11,0,0,1,1430.4091,11480.728,4198.4121,0,0,0,0.520091,1
2,1,0,0,0,3526.1523,1761.3318,1600,1650,0,0.028613,0
1,0,0,1,0,4702.1787,2336.9316,2300,2300,0,0.527539,1
2,0,0,1,1165.6,3526.1523,2385.7876,3200,3200,0,0.616793,0
1,0,0,1,0,13100,4077.0229,0,0,0,0.814134,0
1,1,0,0,0,4474.478,2839.1179,556,556,0,0.028572,0
1,1,0,0,1309.7778,4146.7437,2986.2295,612,10628,0,0.033334,1
10,0,0,0,2462.374,5961.25,3522.7825,0,0,0,0.5279,1
2,1,0,0,0,4474.478,2983.9766,968,1234,0,0.033335,1
0,0,0,0,2398.1875,3560.0815,3130.573,3000,3000,0,0.033336,1
11,0,0,0,1400,11550,5786.2017,30200,30200,0,0.025001,1
10,0,0,0,2318.3799,7798.4443,4819.8574,4100,4100,0,0.033334,1
2,0,0,0,0,3523.7954,2012.7866,2200,2200,0,0.1339,0
3,0,0,1,1420.3914,4058.9231,2710.3474,1300,2066.6667,0,0.740048,0
1,0,0,0,1383.2195,3523.7954,2623.0608,1700,5280,0,0.050089,0
1,0,0,0,1383.2195,3523.7954,2623.0608,1200,5350,0,0.050089,0
1,0,0,1,0,5864.6509,1990.507,0,0,0,0.351623,1
1,0,0,1,0,5879.7002,2495.1946,0,0,0,0.618012,0
2,0,0,0,2969.542,6167.9482,4250.0605,2900,4550,0,0.028589,0
1,0,0,1,2179.5417,3669.2856,2957.6731,5600,5600,0,0.550534,1
1,0,0,1,0,3523.7954,1917.3987,5200,5200,0,0.698159,0
2,0,0,0,1700.5,5314.2861,3660.405,11500,11500,0,0.033388,1
0,0,0,0,3450,9332,5768.1426,0,0,0,0.028572,0
3,0,0,0,0,4542.6309,1946.7325,0,0,0,0.028573,1
14,0,0,0,3523.7954,7790.3774,5414.7227,11500,11500,0,0.028692,1
23,0,0,0,3385.0581,7790.3774,4631.5332,4300,4300,0,0.025055,0
1,0,0,1,1826.4779,4275.3237,2852.6416,727,1787.8334,0,0.839996,0
3,0,1,0,0,4359.8813,3080.8757,2300,33766.668,0,0.249195,1
1,0,0,1,2179.5417,3523.7954,2720.469,917,917,0,0.733324,0
12,0,0,0,2587.2727,7790.3774,4765.2808,1500,1500,0,0.025002,0
1,0,0,0,0,5400,2455.8845,0,0,0,0.025004,0
1,0,0,0,0,3523.7954,2041.9075,2600,2600,0,0.028573,0
1,0,0,0,1000,5485.9399,2959.8433,1000,5220,0,0.116127,0
0,0,0,0,3523.7954,7240.2764,5502.1543,962,2531,0,0.025,0
2,0,0,1,0,4275.3237,1989.0327,2000,2300,0,0.545786,0
3,0,0,0,3033.2014,6941.1138,4336.3535,64100,64100,0,0.030537,1
27,0,0,1,683,4754.6431,2594.5808,2500,2500,0,0.885711,1
1,0,0,0,2504.0681,6002.3965,4426.5903,5000,5000,0,0.233478,1
3,0,0,0,2896.8125,7549.9287,4120.5776,0,0,0,0.414984,0
2,0,0,0,2039.8196,3523.7954,2804.5459,1200,3420,0,0.040019,0
1,0,0,1,0,3523.7954,1286.5724,0,0,0,0.46048,0
2,0,0,1,1156.6666,3523.7954,2413.5293,2600,3050,0,0.654714,0
7,0,0,1,938.5,3523.7954,2304.2817,936,1345.3334,0,0.885709,0
1,0,0,0,1800,3523.7954,2551.8079,936,2145.3333,0,0.040001,1
6,1,0,0,0,4401.2705,3038.2595,8600,39400,0,0.020016,1
1,0,1,0,0,3784.4185,2216.3723,1300,2700,0,0.028662,1
0,0,0,0,2458.0698,3523.7954,3075.2998,620,620,0,0.399491,0
3,0,0,1,1895,3523.7954,2514.1018,0,0,0,0.549297,0
13,0,0,0,3523.7954,6002.3965,4861.3105,4300,4300,0,0.05,1
2,0,0,1,0,4058.9231,2306.3984,0,0,0,0.738365,0
1,0,0,0,0,6990.6768,3305.1809,923,1311.5,0,0.020018,0
1,0,1,0,2713.2,3784.4185,3261.7329,1400,19050,0,0.040269,0
1,0,0,0,0,5002.5264,3271.5811,0,0,0,0.025055,1
0,1,0,0,3144.9263,6002.3965,4302.0776,0,0,0,0.033334,0
1,0,1,0,0,4359.8813,2683.0691,1600,7500,0,0.040081,0
2,0,0,0,0,3523.7954,2596.1951,3300,3300,0,0.033339,0
2,0,0,0,0,3721.8196,1913.0579,3600,8266.667,0,0.116213,0
3,0,0,0,2462.4941,3523.7954,3124.6809,1300,2314.2856,0,0.040018,0
1,0,0,0,2337.4919,3521.4648,2933.0586,2700,8775,0,0.468594,0
1,0,0,1,0,3926.6052,2398.0391,1200,2950,0,0.641439,1
0,0,0,1,0,6160.8052,3764.9063,1600,1600,0,0.171651,0
1,0,0,1,1815.9524,3926.6052,2807.5623,1000,1000,0,0.866664,0
12,0,0,0,1623.75,7233.2993,4811.0645,1200,1250,0,0.028571,0
14,1,0,0,3142.6604,7780.9858,4829.4019,2000,2000,0,0.033334,0
1,0,0,1,0,3521.4648,2235.3569,0,0,0,0.698771,0
15,0,0,0,1739.3182,16434.834,6639.4912,810,1505,0,0.022223,0
5,1,0,0,2084.9744,4659.8247,3406.6387,845,1172.8,0,0.027239,0
1,0,0,1,1000,3521.4648,2500.9626,873,1436.5,0,0.86656,1
3,0,0,1,0,3521.4648,2227.4141,939,939,0,0.238799,1
12,0,0,0,1100,7233.2993,5129.2563,4100,106200,0,0.025001,0
1,0,0,1,0,4134.3638,2467.0652,1300,5333.3335,0,0.866629,0
8,0,1,0,0,4358.1846,1901.79,1500,43850,0,0.025036,0
2,0,0,0,1376.6566,4358.1846,3125.48,1900,3883.3333,0,0.050042,0
2,0,0,0,1376.6566,4358.1846,3125.48,1300,2600,0,0.050042,0
13,0,0,1,0,4800.8462,3200.3167,3300,3300,0,0.686539,1
1,0,0,0,1166.6666,3521.4648,2525.916,5200,5200,0,0.025006,0
3,0,0,1,0,4594.7212,2439.7334,12900,12900,0,0.52519,1
1,0,0,0,907.88232,3521.4648,2145.9153,571,862,0,0.050001,0
1,0,0,0,2475.5671,3748.481,3126.2942,104100,104100,0,0.040125,0
1,1,0,0,1289.25,5263.3613,2860.5657,3100,3100,0,0.028572,0
2,0,0,1,0,3521.4648,2039.814,0,0,0,0.799972,1
1,0,0,1,978.5,7299.5,3403.7065,0,0,0,0.478721,0
10,0,0,0,0,7780.9858,3596.0964,15800,15800,0,0.028645,1
1,0,0,1,1599.2,4134.3638,2596.3892,540,540,0,0.740214,1
0,0,0,1,0,4358.1846,2710.4622,1600,2433.3333,0,0.687975,1
0,1,0,0,0,7041.0889,3507.9395,304,424,0,0.028572,0
1,0,0,1,937.83331,3521.4648,2062.8782,1200,1766.6666,0,0.699633,0
1,0,0,1,2053.25,4133,3118.72,640,640,0,0.275643,0
0,0,0,1,0,3521.4648,1744.3025,1600,1600,0,0.531457,0
8,1,0,0,1474.5454,7780.9858,4543.8315,1100,2100,0,0.020023,0
1,1,0,0,0,4890.1875,2793.457,0,0,0,0.121009,0
0,0,0,1,1741.7142,3521.4648,2354.5488,3000,3500,0,0.866664,0
5,0,0,0,2337.4919,4594.7212,3125.7063,1800,3940,0,0.577761,1
1,0,0,1,0,4271.5884,1858.844,1100,2600,0,0.288888,0
1,0,0,1,1204.6,4358.1846,2563.9233,936,1068,0,0.91831,0
1,0,0,0,0,4587.3008,2690.9387,1300,1300,0,0.033393,0
1,0,0,0,0,4842.3999,3094.4358,0,0,0,0.028573,1
13,0,0,0,0,5818.6392,3096.2024,1500,1500,0,0.408038,1
